id,label,label_id,text,raw_text,n_words,n_chars
3317,Yes,1,I think that you should check in with her afterwards to get a briefing since I'll be getting off for another call in the next 5 minutes.,I think that you should check in with her afterwards to get a briefing since I'll be getting off for another call in the next 5 minutes.,27,136
3318,Yes,1,I think we can chat generally on the phone and give them the ballpark results without actually sending the schedules to him.,I think we can chat generally on the phone and give them the ballpark results without actually sending the schedules to him.,22,124
3321,Yes,1,I understand you won't be in town for the rehearsal so we look forward to seeing you before the wedding.,I understand you won't be in town for the rehearsal so we look forward to seeing you before the wedding.,20,104
3322,Yes,1,I will contact your office next week to find a convenient time for us to visit on this matter.,I will contact your office next week to find a convenient time for us to visit on this matter.,19,94
3324,Yes,1,I would also like to sit down with you some time this week to talk about PJM fundamentals and co-ordinating our analytical efforts.,I would also like to sit down with you some time this week to talk about PJM fundamentals and co-ordinating our analytical efforts.,23,131
3326,Yes,1,I would anticipate that we sit down with Rick and Jeff at the end of January - please have package available for my review by mid January.,I would anticipate that we sit down with Rick and Jeff at the end of January - please have package available for my review by mid January.,27,138
3327,Yes,1,"I would appreciate your review of Section 4.14 in particular, given your familiarity with the compensation plans and benefit plans.","I would appreciate your review of Section 4.14 in particular, given your familiarity with the compensation plans and benefit plans.",20,131
3328,Yes,1,I would greatly appreciate your help in resolving this issue as soon as possible.,I would greatly appreciate your help in resolving this issue as soon as possible.,14,81
3330,Yes,1,I would like to have this by Wednesday night in everyone's e-mail Thursday morning.,I would like to have this by Wednesday night in everyone's e-mail Thursday morning.,14,83
3332,Yes,1,"I would suggest that you find a day over the next couple weeks to meet Rob in Calgary to speak in detail about the role, the market and expectations.","I would suggest that you find a day over the next couple weeks to meet Rob in Calgary to speak in detail about the role, the market and expectations.",29,149
3333,Yes,1,I'd be happy to hear from you.,I'd be happy to hear from you.,7,30
3336,Yes,1,I'll have my assistant call to set-up the phone call early next week.,I'll have my assistant call to set-up the phone call early next week.,13,69
3337,Yes,1,I'll see what i can do and get back to you.,I'll see what i can do and get back to you.,11,43
3338,Yes,1,I'm almost afraid to ask when you might have a slot open for lunch... any ideas?,I'm almost afraid to ask when you might have a slot open for lunch... any ideas?,16,80
3340,Yes,1,I'm having lunch with Dan today - want to join us?,I'm having lunch with Dan today - want to join us?,11,50
3341,Yes,1,"I'm in Vegas this weekend, want to come.","I'm in Vegas this weekend, want to come.",8,40
3343,Yes,1,I'm very excited about going to the dome this weekend and looking forward to seeing you guys.,I'm very excited about going to the dome this weekend and looking forward to seeing you guys.,17,93
3344,Yes,1,"I'm very much looking forward to meeting you, and hope that you can visit the office while your hear to discuss California.","I'm very much looking forward to meeting you, and hope that you can visit the office while your hear to discuss California.",22,123
3345,Yes,1,I've roughed out a document for you to discuss.,I've roughed out a document for you to discuss.,9,47
3346,Yes,1,"If clicking the link above doesn't work, please copy and paste the URL in a new browser window instead.","If clicking the link above doesn't work, please copy and paste the URL in a new browser window instead.",19,103
3347,Yes,1,"If not, please keep this message and try to view it on a","If not, please keep this message and try to view it on a",13,56
3349,Yes,1,"If possible, could you get them to me by tomorrow afternoon?","If possible, could you get them to me by tomorrow afternoon?",11,60
3350,Yes,1,"If she is not on your list yet, why don't you call her for an introduction and give her the rundown on the schools that you are responsible for so that she can make a choice.","If she is not on your list yet, why don't you call her for an introduction and give her the rundown on the schools that you are responsible for so that she can make a choice.",36,174
3352,Yes,1,"If so, please forward it to me.","If so, please forward it to me.",7,31
3354,Yes,1,If the above activation link doesn't work please visit $LINK,If the above activation link doesn't work please visit $LINK,10,60
3355,Yes,1,"If the gas pipeline rate is set at the minimum rate Enron can live with, does the power plant make enough $$$ to make the project work?","If the gas pipeline rate is set at the minimum rate Enron can live with, does the power plant make enough $$$ to make the project work?",27,135
3356,Yes,1,"If the mobile application is asking you for a confirmation code, please use this code:","If the mobile application is asking you for a confirmation code, please use this code:",15,86
3357,Yes,1,"If this is the best time to put that in writing for Europe, then by all means go forward with that.","If this is the best time to put that in writing for Europe, then by all means go forward with that.",21,99
3358,Yes,1,"If this was you, and you want to give this application access to your account, complete the troubleshooting steps listed at $LINK","If this was you, and you want to give this application access to your account, complete the troubleshooting steps listed at $LINK",22,129
3360,Yes,1,"If you can come, I would be great for you to address the group if you would like to do so.","If you can come, I would be great for you to address the group if you would like to do so.",21,90
3362,Yes,1,"If you could get info to Joseph on where the Woodlands is and where I need to go once I arrive there, I'd be eternally indebted.","If you could get info to Joseph on where the Woodlands is and where I need to go once I arrive there, I'd be eternally indebted.",26,128
3364,Yes,1,"If you find that the credit monitoring alert is not something that you caused or authorized, please call our customer service center immediately and we will help you contact the applicable credit bureau.","If you find that the credit monitoring alert is not something that you caused or authorized, please call our customer service center immediately and we will help you contact the applicable credit bureau.",33,203
3365,Yes,1,"If you find that you have any questions along the way you may contact me directly at $NUM Extension 4864, send me an email with any questions you might have or contact your preferred ACT! Certified Consultant.","If you find that you have any questions along the way you may contact me directly at 866-333-0989 Extension 4864, send me an email with any questions you might have or contact your preferred ACT! Certified Consultant.",37,209
3366,Yes,1,"If you have a question that we haven't addressed, let us know and we can help you track down an answer!","If you have a question that we haven't addressed, let us know and we can help you track down an answer!",21,103
3367,Yes,1,If you have had any problems we're here to help; you can call us (866) $NUM or write to us at $EMAIL.,If you have had any problems we're here to help; you can call us (866) 757-7752 or write to us at support@imore.com.,22,101
3368,Yes,1,"If you know somebody who is interested in helping me with either the iPad or Mac version, please send me an e-mail.","If you know somebody who is interested in helping me with either the iPad or Mac version, please send me an e-mail.",22,115
3369,Yes,1,"If you need additional help, visit Apple Support.","If you need additional help, visit Apple Support.",8,49
3370,Yes,1,"If you want it to label & archive, simply turn this option on.","If you want it to label & archive, simply turn this option on.",13,62
3371,Yes,1,"If you want our personal guidance in building your own software business, you need to hustle right now.","If you want our personal guidance in building your own software business, you need to hustle right now.",18,103
3373,Yes,1,"If you want to retrieve your data stored on ZumoDrive, we strongly recommend you take action as soon as possible to download it.","If you want to retrieve your data stored on ZumoDrive, we strongly recommend you take action as soon as possible to download it.",23,128
3374,Yes,1,"If you would like me to attend and think that it would be useful, just let me know.","If you would like me to attend and think that it would be useful, just let me know.",18,83
3377,Yes,1,"If you'd like to de-brief on my marathon with Kasler, just give a holler.","If you'd like to de-brief on my marathon with Kasler, just give a holler.",14,73
3378,Yes,1,"If you'd like to retrieve your data, such as stacked articles, simply drop me an email at $EMAIL","If you'd like to retrieve your data, such as stacked articles, simply drop me an email at temo@factyle.com",18,96
3379,Yes,1,"If you're eligible for the offer, fill out your tax return, stopping short of computing certain totals, and send it in by April 16.","If you're eligible for the offer, fill out your tax return, stopping short of computing certain totals, and send it in by April 16.",24,131
3380,Yes,1,"If you're not going to Sac on Monday, coffee in SF during work hours works.","If you're not going to Sac on Monday, coffee in SF during work hours works.",15,75
3381,Yes,1,"If you're not very familiar with these 3 themes, check them out on App World and go ahead, grab at least one for a super cool $2.99!","If you're not very familiar with these 3 themes, check them out on App World and go ahead, grab at least one for a super cool $2.99!",27,132
3383,Yes,1,Important update: We have released 2 new versions on Android & Apple App - Please update your apps today to get the latest & greatest features and performance from Gyft!,Important update: We have released 2 new versions on Android & Apple App - Please update your apps today to get the latest & greatest features and performance from Gyft!,30,169
3384,Yes,1,"Improved audio player with +/- 15s buttons.For more information on any of these features, please visit $LINK","Improved audio player with +/- 15s buttons.For more information on any of these features, please visit www.stratospherix.com",17,108
3385,Yes,1,"In addition, we would like the opportunity to meet with you before hand.","In addition, we would like the opportunity to meet with you before hand.",13,72
3389,Yes,1,In the future please make sure you copy me on any e-mails pertaining to meetings or business lunches in which Mark Haedicke should participate.,In the future please make sure you copy me on any e-mails pertaining to meetings or business lunches in which Mark Haedicke should participate.,24,143
3390,Yes,1,Ina: could you please get me access to ECT Trading on the O drive?,Ina: could you please get me access to ECT Trading on the O drive?,14,66
3391,Yes,1,Is there a chance of setting up a call-in number for these meetings?,Is there a chance of setting up a call-in number for these meetings?,13,68
3392,Yes,1,Is there an agenda for the meeting on the 5th?,Is there an agenda for the meeting on the 5th?,10,46
3393,Yes,1,Is there one for this week?,Is there one for this week?,6,27
3395,Yes,1,It seems to me that we should try again to get those on the list that are not already members to join ISDA.,It seems to me that we should try again to get those on the list that are not already members to join ISDA.,23,107
3396,Yes,1,It was great to meet you and I would be happy to discuss opportunities.,It was great to meet you and I would be happy to discuss opportunities.,14,71
3398,Yes,1,"Janet, any thoughts - do we have excess development staff - this would be a good opportunity for the brave at heart.","Janet, any thoughts - do we have excess development staff - this would be a good opportunity for the brave at heart.",22,116
3399,Yes,1,"Jeanne, while your at it, could you get us a new Governor?","Jeanne, while your at it, could you get us a new Governor?",12,58
3400,Yes,1,"Jeff, I'm out all next week, just call Joann and she will get the pricing and enter the deals.","Jeff, I'm out all next week, just call Joann and she will get the pricing and enter the deals.",19,94
3401,Yes,1,"Jeff, lets try to get consensus in how the east desk might work and then discuss next steps at that point.","Jeff, lets try to get consensus in how the east desk might work and then discuss next steps at that point.",21,106
3402,Yes,1,"Jim has mentioned a meeting next week with all of us to talk about strategy, etc. over the next many months.","Jim has mentioned a meeting next week with all of us to talk about strategy, etc. over the next many months.",21,108
3405,Yes,1,Jim: You available to talk at 9:30 Houston time re: how to stop the next attempt at the ISO board to lower the price caps further?,Jim: You available to talk at 9:30 Houston time re: how to stop the next attempt at the ISO board to lower the price caps further?,26,130
3409,Yes,1,"Join me on Peel to get personalized TV recommendations, see my Guilty Pleasures, and make your TV social: $LINK","Join me on Peel to get personalized TV recommendations, see my Guilty Pleasures, and make your TV social: $LINK",19,111
3410,Yes,1,Join the event now.,Join the event now.,4,19
3411,Yes,1,Join the streaming presentation now.,Join the streaming presentation now.,5,36
3413,Yes,1,Just a reminder to send me a currency report.,Just a reminder to send me a currency report.,9,45
3414,Yes,1,"Just reply to this email and we'll hop to it, or you can take a super quick survey if you prefer: $LINK","Just reply to this email and we'll hop to it, or you can take a super quick survey if you prefer: $LINK",22,103
3415,Yes,1,Just send me a quick email if you want to look at the sales page and what everyone is saying about it... Popular would be an understatement.,Just send me a quick email if you want to look at the sales page and what everyone is saying about it... Popular would be an understatement.,27,140
3416,Yes,1,Kay please schedule.,Kay please schedule.,3,20
3417,Yes,1,"Kay, please book 9:00 am to 2:00 pm with me Mike Miller & Don Miller with Mike Childers (Entergy) (actually 10 am to 1pm not including travel time to their shop in the Woodlands) on September 5, 2000.","Kay, please book 9:00 am to 2:00 pm with me Mike Miller & Don Miller with Mike Childers (Entergy) (actually 10 am to 1pm not including travel time to their shop in the Woodlands) on September 5, 2000.",38,200
3421,Yes,1,"Ken, would you be willing to meet with our team?","Ken, would you be willing to meet with our team?",10,48
3422,Yes,1,"Ladies and gentlemen, please welcome the **Moodstocks SDK v3.6**!","Ladies and gentlemen, please welcome the **Moodstocks SDK v3.6**!",9,65
3423,Yes,1,"Larry, go get 'em.","Larry, go get 'em.",4,18
3424,Yes,1,Leave a review and let me know what you like/dislike about List! Tap the Support cell on the Home screen,Leave a review and let me know what you like/dislike about List! Tap the Support cell on the Home screen,20,104
3427,Yes,1,Let me know - Mom,Let me know - Mom,5,17
3428,Yes,1,Let me know of any revisions you want.,Let me know of any revisions you want.,8,38
3429,Yes,1,Let me know what you think and I will send it to Randy O.,Let me know what you think and I will send it to Randy O.,14,57
3430,Yes,1,Let me know when it goes out and get a copy to the group (particulary Shelley who might have to cover press inquiries if PG&E squawks.),Let me know when it goes out and get a copy to the group (particulary Shelley who might have to cover press inquiries if PG&E squawks.),26,135
3432,Yes,1,Let me know which companies are not providing Enron with timely allocation reports at Socal and I will call their senior trader to discuss getting this operational information sooner.,Let me know which companies are not providing Enron with timely allocation reports at Socal and I will call their senior trader to discuss getting this operational information sooner.,29,183
3433,Yes,1,Let me know your success stories.,Let me know your success stories.,6,33
3434,Yes,1,Let me see what you come up with after discussing with Presto et al.,Let me see what you come up with after discussing with Presto et al.,14,68
3435,Yes,1,Let us know how we can help you along this journey.,Let us know how we can help you along this journey.,11,51
3436,Yes,1,"Let us know how we can help you, your co-workers, or computer-savvy pets go paperless.","Let us know how we can help you, your co-workers, or computer-savvy pets go paperless.",15,86
3437,Yes,1,Let;s you and I chat this afternoon about getting reimburse from Oglethorpe on Transco.,Let;s you and I chat this afternoon about getting reimburse from Oglethorpe on Transco.,14,87
3438,Yes,1,Lets discuss ASAP.,Lets discuss ASAP.,3,18
3439,Yes,1,Lets discuss at your earliest convenience.,Lets discuss at your earliest convenience.,6,42
3441,Yes,1,"Lets set up this discussion with the following points: a) we are not exiting Argentina; b) we need to right-size the overall organization to fit the business opportunity; c) if possible on the commercial front, I would like to consolidate intellectual assets to one location in order to generate greater productivity, increased team work, a flatter org chart, real time decision making and greater communication; d) we need to continue to maintain a strong presence (including customer coverage) in both markets including an office in Argentina; and e) I would like to consolidate all non-commercial activity for ESA to Sao Paulo.","Lets set up this discussion with the following points: a) we are not exiting Argentina; b) we need to right-size the overall organization to fit the business opportunity; c) if possible on the commercial front, I would like to consolidate intellectual assets to one location in order to generate greater productivity, increased team work, a flatter org chart, real time decision making and greater communication; d) we need to continue to maintain a strong presence (including customer coverage) in both markets including an office in Argentina; and e) I would like to consolidate all non-commercial activity for ESA to Sao Paulo.",101,630
3442,Yes,1,Lets take the earliest opporunity to discuss this.,Lets take the earliest opporunity to discuss this.,8,50
3444,Yes,1,"Mark, go ahead and set up the meeting.","Mark, go ahead and set up the meeting.",8,38
3446,Yes,1,Maybe we can have lunch or something.,Maybe we can have lunch or something.,7,37
3447,Yes,1,Meet other Members in Columbus and contact them now.,Meet other Members in Columbus and contact them now.,9,52
3449,Yes,1,"Milly is ok; however, I would like a quick read of the document once you send a hard copy up...","Milly is ok; however, I would like a quick read of the document once you send a hard copy up...",20,95
3450,Yes,1,Need to get people together for this event?,Need to get people together for this event?,8,43
3451,Yes,1,"Nit Noi sounds good to me tonight, if we don't eat out of the fridge.","Nit Noi sounds good to me tonight, if we don't eat out of the fridge.",15,69
3452,Yes,1,Note: Please do not open the zip file.,Note: Please do not open the zip file.,8,38
3458,Yes,1,"Once you get the original back, please send to me for my files.","Once you get the original back, please send to me for my files.",13,63
3459,Yes,1,Open Glyder to get the templates and try them in your customer communications this week:,Open Glyder to get the templates and try them in your customer communications this week:,15,88
3461,Yes,1,Or would you prefer that everyone simply contribute to the gift basket?,Or would you prefer that everyone simply contribute to the gift basket?,12,71
3462,Yes,1,"Or, can we schedule more than one in a day?","Or, can we schedule more than one in a day?",10,43
3464,Yes,1,PLEASE KEEP THIS BUSINESS CONFIDENTIAL TO AVOID COMPLICATION which may mar our plans.,PLEASE KEEP THIS BUSINESS CONFIDENTIAL TO AVOID COMPLICATION which may mar our plans.,13,85
3465,Yes,1,"Paste the link (usually by clicking ""Paste"" in the ""Edit"" menu), and then press Enter or Return on your keyboard.","Paste the link (usually by clicking ""Paste"" in the ""Edit"" menu), and then press Enter or Return on your keyboard.",20,113
3467,Yes,1,"Peter, let's set aside at least one-half hour to talk about the approval process and general communication and any issues you want to.","Peter, let's set aside at least one-half hour to talk about the approval process and general communication and any issues you want to.",23,134
3469,Yes,1,Pick the ones you want to keep ;)496 photos from Paris ==,Pick the ones you want to keep ;)496 photos from Paris ==,12,57
3471,Yes,1,"Please be sure to connect Tom and Nancy, since I had a discussion with her about CA gas and had this stuff sent to her.","Please be sure to connect Tom and Nancy, since I had a discussion with her about CA gas and had this stuff sent to her.",25,119
3472,Yes,1,Please call me when you get a chance to discuss a response (if any).,Please call me when you get a chance to discuss a response (if any).,14,68
3473,Yes,1,Please confirm this is your phone number and your email address by clicking on this following link:$LINK .,Please confirm this is your phone number and your email address by clicking on this following link:$LINK .,18,106
3474,Yes,1,Please confirm your email address by clicking this link and you're ready to go.,Please confirm your email address by clicking this link and you're ready to go.,14,79
3475,Yes,1,Please copy and paste the URL below into your browser to claim ownership and activate this e-mail address:,Please copy and paste the URL below into your browser to claim ownership and activate this e-mail address:,18,106
3476,Yes,1,Please do NOT assume that the IP-address is the same as it was when your were connection the last time.,Please do NOT assume that the IP-address is the same as it was when your were connection the last time.,20,103
3477,Yes,1,Please keep in mind that this rate quote is based on information you provided at the time you obtained your quote.,Please keep in mind that this rate quote is based on information you provided at the time you obtained your quote.,21,114
3479,Yes,1,Please let us know where we may be able to access this report when it becomes available.,Please let us know where we may be able to access this report when it becomes available.,17,88
3480,Yes,1,Please make certain that the pg&e topock curves are flat to socal in the future.,Please make certain that the pg&e topock curves are flat to socal in the future.,15,80
3481,Yes,1,"Please make contact with the gem broker below and set a time where I can meet him and look at some topaz, emeralds and opals.","Please make contact with the gem broker below and set a time where I can meet him and look at some topaz, emeralds and opals.",25,125
3482,Yes,1,Please make it happy again and ship it back up.,Please make it happy again and ship it back up.,10,47
3483,Yes,1,Please make sure that your command message is sent in plain text or multipart/alternative text and html.,Please make sure that your command message is sent in plain text or multipart/alternative text and html.,17,104
3485,Yes,1,Please review and give me you comments.,Please review and give me you comments.,7,39
3487,Yes,1,"Please submit all documentation at one time, partial documentation will not be accepted!","Please submit all documentation at one time, partial documentation will not be accepted!",13,88
3489,Yes,1,Possible to meet this weekend to discuss the project?,Possible to meet this weekend to discuss the project?,9,53
3491,Yes,1,"Quick, give me a cheap stock that looks promising.","Quick, give me a cheap stock that looks promising.",9,50
3492,Yes,1,Really looking forward to discussing further.,Really looking forward to discussing further.,6,45
3493,Yes,1,"Remember, I am not a technologist and therefore can't discuss technology specific applications just the business concepts and potential ideas and opportunities.","Remember, I am not a technologist and therefore can't discuss technology specific applications just the business concepts and potential ideas and opportunities.",22,160
3494,Yes,1,"Remember, I am only allowing 100 students in at this time as I try to keep my classes/teams small.","Remember, I am only allowing 100 students in at this time as I try to keep my classes/teams small.",19,98
3496,Yes,1,Retweet if you want to be part of our social experiment!,Retweet if you want to be part of our social experiment!,11,56
3497,Yes,1,Rick's asked me to attend the meeting at the Woodlands tomorrow.,Rick's asked me to attend the meeting at the Woodlands tomorrow.,11,64
3498,Yes,1,"Rick, please send me the schedule so I can foward it on to our lead trader in Japan.","Rick, please send me the schedule so I can foward it on to our lead trader in Japan.",18,84
3499,Yes,1,"Rob, can you discuss with the other groups to appropriately sort out the corporate opportunity (ie) Laura, Hunter, etc.","Rob, can you discuss with the other groups to appropriately sort out the corporate opportunity (ie) Laura, Hunter, etc.",19,119
3500,Yes,1,Rob: How can we get some relief on this issue?,Rob: How can we get some relief on this issue?,10,46
3501,Yes,1,"Scott, please get personally involved in selecting a Punder lawyer that will take his place in meetings with customers and regulators.","Scott, please get personally involved in selecting a Punder lawyer that will take his place in meetings with customers and regulators.",21,134
3502,Yes,1,"See email, too.","See email, too.",3,15
3503,Yes,1,See me to make sure I wrote it in properly,See me to make sure I wrote it in properly,10,42
3504,Yes,1,See what you think when you get a second.,See what you think when you get a second.,9,41
3505,Yes,1,Send me the name of that book on flyfishing in the Hills--I want to see if I can get it on Amazon.,Send me the name of that book on flyfishing in the Hills--I want to see if I can get it on Amazon.,22,98
3506,Yes,1,Send this contact to the email accounts from which you want to create Notes By Email.,Send this contact to the email accounts from which you want to create Notes By Email.,16,85
3509,Yes,1,"Shawn, just a little buried - why don't you come by on Monday.","Shawn, just a little buried - why don't you come by on Monday.",13,62
3511,Yes,1,"Sheila says you won't be here quite that soon, but it would be very helpful if you could join us once you get here.","Sheila says you won't be here quite that soon, but it would be very helpful if you could join us once you get here.",24,115
3512,Yes,1,Should legal counsel be in attendance?,Should legal counsel be in attendance?,6,38
3513,Yes,1,Should we call your room or meet you somewhere?,Should we call your room or meet you somewhere?,9,47
3515,Yes,1,"Since CMA is going to ask for clarification, I would suggest that we remain silent and focus on the other rate design/cost allocation issues, e.g., equity, no cross subsidies.","Since CMA is going to ask for clarification, I would suggest that we remain silent and focus on the other rate design/cost allocation issues, e.g., equity, no cross subsidies.",29,175
3516,Yes,1,"Since the deadline for this application is tomorrow, and I have yet to receive this e-mail, I would appreciate you contacting me by phone in order to verify my inclusion.","Since the deadline for this application is tomorrow, and I have yet to receive this e-mail, I would appreciate you contacting me by phone in order to verify my inclusion.",30,170
3517,Yes,1,So please take the lead in proposing changes for the legal team and propose the changes to me so we can get it done.,So please take the lead in proposing changes for the legal team and propose the changes to me so we can get it done.,24,116
3518,Yes,1,"So, I need you to get the following information for Lone Star, Williams, and Apache:","So, I need you to get the following information for Lone Star, Williams, and Apache:",15,84
3519,Yes,1,"So, why don't you check with Gas Control to see if they know why vol was delivered on that day.","So, why don't you check with Gas Control to see if they know why vol was delivered on that day.",20,95
3520,Yes,1,Some content and services have specific hardware or software requirements; please review product information before purchasing.,Some content and services have specific hardware or software requirements; please review product information before purchasing.,16,127
3521,Yes,1,Start buying N-M citygate index this week.,Start buying N-M citygate index this week.,7,42
3523,Yes,1,TRY NOW: $LINK,TRY NOW: $LINK,3,14
3524,Yes,1,Talk to you on the 8:30 call tomorrow.,Talk to you on the 8:30 call tomorrow.,8,38
3525,Yes,1,Talk to you on the call tomorrow.,Talk to you on the call tomorrow.,7,33
3527,Yes,1,Tell Beverly or Kay to make time for next week if Mr Forster can make it.,Tell Beverly or Kay to make time for next week if Mr Forster can make it.,16,73
3528,Yes,1,"Tell Dan that a glacier moves forward, not backward.","Tell Dan that a glacier moves forward, not backward.",9,52
3530,Yes,1,"Thanks, please work with Travis as I asked to take the lead on developing the conference.","Thanks, please work with Travis as I asked to take the lead on developing the conference.",16,89
3531,Yes,1,"Thanx John, I look forward to seeing you at the Doubletree for dinner on the night of the September 3. Let me know your traveling plans","Thanx John, I look forward to seeing you at the Doubletree for dinner on the night of the September 3. Let me know your traveling plans",26,135
3532,Yes,1,"Then, as quickly as possible, I'd like to have a meeting to discuss and finalize the proposal.","Then, as quickly as possible, I'd like to have a meeting to discuss and finalize the proposal.",17,94
3535,Yes,1,"This is the last version compatible with iOS 5. To keep receiving further updates, please upgrade to iOS 6 or higher.","This is the last version compatible with iOS 5. To keep receiving further updates, please upgrade to iOS 6 or higher.",21,117
3536,Yes,1,This takes a few minutes so if you'd like to see a payment this week you need to take 3 minutes to do this.,This takes a few minutes so if you'd like to see a payment this week you need to take 3 minutes to do this.,24,107
3537,Yes,1,"To access Cash Extractor, please see the info below:","To access Cash Extractor, please see the info below:",9,52
3538,Yes,1,"To avoid any loss in service, please login, complete the payment information to activate your full service.","To avoid any loss in service, please login, complete the payment information to activate your full service.",17,107
3539,Yes,1,"To begin the online administration process, you will need the following Internet address and Password(s).","To begin the online administration process, you will need the following Internet address and Password(s).",15,105
3540,Yes,1,"To better understand all your options, please have a look at page:","To better understand all your options, please have a look at page:",12,66
3542,Yes,1,"To complete your account activation, please enter the PIN in the Ladytimer app on your phone.","To complete your account activation, please enter the PIN in the Ladytimer app on your phone.",16,93
3543,Yes,1,"To complete your registration, please visit this url: $LINK","To complete your registration, please visit this url: $LINK",9,59
3544,Yes,1,"To find your favorites, please browse our Featured, Top Sellers, or category-specific titles such as Science & Tech, News, Sports, Home and Lifestyle.","To find your favorites, please browse our Featured, Top Sellers, or category-specific titles such as Science & Tech, News, Sports, Home and Lifestyle.",23,150
3545,Yes,1,"To increase the iTunes sales of your songs, please make sure to add a link to buy on iTunes to all songs you have added to Bander that are available for purchase in iTunes.","To increase the iTunes sales of your songs, please make sure to add a link to buy on iTunes to all songs you have added to Bander that are available for purchase in iTunes.",34,172
3546,Yes,1,"To indicate that you would rather not be contacted by this marketing partner, please follow the link below.","To indicate that you would rather not be contacted by this marketing partner, please follow the link below.",18,107
3547,Yes,1,"To know more, please log on to $LINK","To know more, please log on to www.outlook.mobilereflex.com",8,36
3549,Yes,1,"To learn how to transfer photos out of your Revel account before the grace period ends, please see the steps on this Revel Get Satisfaction page:","To learn how to transfer photos out of your Revel account before the grace period ends, please see the steps on this Revel Get Satisfaction page:",26,145
3550,Yes,1,To log in to the Control Panel please visit:,To log in to the Control Panel please visit:,9,44
3554,Yes,1,To opt-out from email please forward this email as it is to $EMAIL,To opt-out from email please forward this email as it is to admin@tugbiz.com,13,66
3555,Yes,1,"To participate for the gas card before it's too late, please follow this link:","To participate for the gas card before it's too late, please follow this link:",14,78
3556,Yes,1,"To read more about the new PhoneWeaver for Android with repeating alarms support, PIN number automation and more please visit the following link:","To read more about the new PhoneWeaver for Android with repeating alarms support, PIN number automation and more please visit the following link:",23,145
3558,Yes,1,"To register, call the library at $NUM and ask for John Malar, or send an email to $EMAIL.","To register, call the library at 908-709-7272 and ask for John Malar, or send an email to library@cranfordnj.org.",18,89
3559,Yes,1,"To review our Terms & Conditions as well as our Privacy Policy, please visit:","To review our Terms & Conditions as well as our Privacy Policy, please visit:",14,77
3560,Yes,1,"To send us some feedback about the process and to ask any more questions you may have as to why you were sent this, please send us a note to $EMAIL.","To send us some feedback about the process and to ask any more questions you may have as to why you were sent this, please send us a note to support@kiip.me.",31,148
3562,Yes,1,"To stop receiving these notifications, please log in to $LINK","To stop receiving these notifications, please log in to $LINK",10,61
3564,Yes,1,"To verify that your vehicle, driver, and payment information are current, please log into your policy at:","To verify that your vehicle, driver, and payment information are current, please log into your policy at:",17,105
3565,Yes,1,"To verify your profile and accept the candidacy, please visit here.","To verify your profile and accept the candidacy, please visit here.",11,67
3566,Yes,1,"To view it online, please go here:","To view it online, please go here:",7,34
3567,Yes,1,"To view savings on your oil changes, please move message to the inbox.","To view savings on your oil changes, please move message to the inbox.",13,70
3568,Yes,1,"To view the message, please use an HTML compatible email viewer!","To view the message, please use an HTML compatible email viewer!",11,64
3569,Yes,1,"Tricia, Please send these to Kristen Clause in the future.","Tricia, Please send these to Kristen Clause in the future.",10,58
3572,Yes,1,"Twanda, please get this on my calendar.","Twanda, please get this on my calendar.",7,39
3573,Yes,1,"Twanda, please prepare a consulting agreement.","Twanda, please prepare a consulting agreement.",6,46
3576,Yes,1,Verifying this address will let you receive notifications and password resets from GitHub.,Verifying this address will let you receive notifications and password resets from GitHub.,13,90
3577,Yes,1,"Vicki: I'll assume that for the meeting tomorrow, you folks will call me at my office number--$NUM.","Vicki: I'll assume that for the meeting tomorrow, you folks will call me at my office number--415.782.7822.",17,99
3578,Yes,1,Visit the link below to enter your billing details now and reactivate your account.,Visit the link below to enter your billing details now and reactivate your account.,14,83
3580,Yes,1,Watch it and tell me what you think.,Watch it and tell me what you think.,8,36
3582,Yes,1,"We are going to the Astro's game tonight, so it would be very easy for one of us (probably Neil) to pick Michael up at your place, probably after 630.","We are going to the Astro's game tonight, so it would be very easy for one of us (probably Neil) to pick Michael up at your place, probably after 630.",30,150
3583,Yes,1,We are ok for 8:15 on Sunday,We are ok for 8:15 on Sunday,7,28
3584,Yes,1,We are packing up PaPa's stuff on Saturday if you want to come by and hang out.,We are packing up PaPa's stuff on Saturday if you want to come by and hang out.,17,79
3585,Yes,1,"We are supposed to try to have the break out contract by April 11, and I think the consents and stuff that same week.","We are supposed to try to have the break out contract by April 11, and I think the consents and stuff that same week.",24,117
3586,Yes,1,"We believe this stuff matters, so please take a few minutes to read our updated Privacy Policy and Terms of Service at $LINK","We believe this stuff matters, so please take a few minutes to read our updated Privacy Policy and Terms of Service at $LINK",23,124
3587,Yes,1,"We do normally have a very full agenda but if you'll leave me your information, I'll try to stop and say hello.","We do normally have a very full agenda but if you'll leave me your information, I'll try to stop and say hello.",22,111
3590,Yes,1,We have dinner reservations for Tuesday the 24th at 7:30 pm.,We have dinner reservations for Tuesday the 24th at 7:30 pm.,11,60
3592,Yes,1,We should also get back to the cash strategy of the desk each morning.,We should also get back to the cash strategy of the desk each morning.,14,70
3593,Yes,1,"We welcome your feedback at any time, so please let us know how we are doing at @bookvibe or $EMAIL.","We welcome your feedback at any time, so please let us know how we are doing at @bookvibe or feedback@bookvibe.com.",20,100
3594,Yes,1,We would like to have the conference call at 200 CST on Sunday.,We would like to have the conference call at 200 CST on Sunday.,13,63
