id,label,label_id,text,raw_text,n_words,n_chars
3327,Yes,1,I would like to get access to Mimic.,I would like to get access to Mimic.,8,36
3328,Yes,1,I would like to have this by Wednesday night in everyone's e-mail Thursday morning.,I would like to have this by Wednesday night in everyone's e-mail Thursday morning.,14,83
3329,Yes,1,I would suggest that we try to set up a follow up meeting in early October once you have completed your work.,I would suggest that we try to set up a follow up meeting in early October once you have completed your work.,22,109
3330,Yes,1,"I would suggest that you find a day over the next couple weeks to meet Rob in Calgary to speak in detail about the role, the market and expectations.","I would suggest that you find a day over the next couple weeks to meet Rob in Calgary to speak in detail about the role, the market and expectations.",29,149
3331,Yes,1,I'd be happy to hear from you.,I'd be happy to hear from you.,7,30
3332,Yes,1,I'd love to get caught up with you and share some new tales of woe from the pipeline group.,I'd love to get caught up with you and share some new tales of woe from the pipeline group.,19,91
3333,Yes,1,I'll call again on Friday.,I'll call again on Friday.,5,26
3334,Yes,1,I'll have my assistant call to set-up the phone call early next week.,I'll have my assistant call to set-up the phone call early next week.,13,69
3335,Yes,1,I'll see what i can do and get back to you.,I'll see what i can do and get back to you.,11,43
3336,Yes,1,I'm almost afraid to ask when you might have a slot open for lunch... any ideas?,I'm almost afraid to ask when you might have a slot open for lunch... any ideas?,16,80
3337,Yes,1,"I'm focused on the letter, so it would be very helpful if you could draft some brief message points and email to me and Karen.","I'm focused on the letter, so it would be very helpful if you could draft some brief message points and email to me and Karen.",25,126
3338,Yes,1,I'm having lunch with Dan today - want to join us?,I'm having lunch with Dan today - want to join us?,11,50
3339,Yes,1,"I'm in Vegas this weekend, want to come.","I'm in Vegas this weekend, want to come.",8,40
3340,Yes,1,"I'm trying to meet a deadline at the moment, but are you free this afternoon?","I'm trying to meet a deadline at the moment, but are you free this afternoon?",15,77
3341,Yes,1,I'm very excited about going to the dome this weekend and looking forward to seeing you guys.,I'm very excited about going to the dome this weekend and looking forward to seeing you guys.,17,93
3342,Yes,1,"I'm very much looking forward to meeting you, and hope that you can visit the office while your hear to discuss California.","I'm very much looking forward to meeting you, and hope that you can visit the office while your hear to discuss California.",22,123
3343,Yes,1,I've roughed out a document for you to discuss.,I've roughed out a document for you to discuss.,9,47
3344,Yes,1,"If clicking the link above doesn't work, please copy and paste the URL in a new browser window instead.","If clicking the link above doesn't work, please copy and paste the URL in a new browser window instead.",19,103
3345,Yes,1,"If not, please keep this message and try to view it on a","If not, please keep this message and try to view it on a",13,56
3346,Yes,1,"If not, would you like to come to Ryan's stag?","If not, would you like to come to Ryan's stag?",10,46
3347,Yes,1,"If possible, could you get them to me by tomorrow afternoon?","If possible, could you get them to me by tomorrow afternoon?",11,60
3348,Yes,1,"If she is not on your list yet, why don't you call her for an introduction and give her the rundown on the schools that you are responsible for so that she can make a choice.","If she is not on your list yet, why don't you call her for an introduction and give her the rundown on the schools that you are responsible for so that she can make a choice.",36,174
3349,Yes,1,"If so, can you sneak the clubs past your wife?","If so, can you sneak the clubs past your wife?",10,46
3350,Yes,1,"If so, please forward it to me.","If so, please forward it to me.",7,31
3351,Yes,1,"If the above URL does not work, please use your Web browser to go to:","If the above URL does not work, please use your Web browser to go to:",15,69
3352,Yes,1,If the above activation link doesn't work please visit $LINK,If the above activation link doesn't work please visit $LINK,10,60
3353,Yes,1,"If the gas pipeline rate is set at the minimum rate Enron can live with, does the power plant make enough $$$ to make the project work?","If the gas pipeline rate is set at the minimum rate Enron can live with, does the power plant make enough $$$ to make the project work?",27,135
3354,Yes,1,"If the mobile application is asking you for a confirmation code, please use this code:","If the mobile application is asking you for a confirmation code, please use this code:",15,86
3355,Yes,1,"If this is the best time to put that in writing for Europe, then by all means go forward with that.","If this is the best time to put that in writing for Europe, then by all means go forward with that.",21,99
3356,Yes,1,"If this was you, and you want to give this application access to your account, complete the troubleshooting steps listed at $LINK","If this was you, and you want to give this application access to your account, complete the troubleshooting steps listed at $LINK",22,129
3357,Yes,1,"If you are interested in joining us next summer as an intern, we would be very happy to have you.","If you are interested in joining us next summer as an intern, we would be very happy to have you.",20,97
3358,Yes,1,"If you can come, I would be great for you to address the group if you would like to do so.","If you can come, I would be great for you to address the group if you would like to do so.",21,90
3359,Yes,1,"If you can make the case for this gas flowing without constraint, then I see no problem in making a fixed price bid for the full volume.","If you can make the case for this gas flowing without constraint, then I see no problem in making a fixed price bid for the full volume.",27,136
3360,Yes,1,"If you could get info to Joseph on where the Woodlands is and where I need to go once I arrive there, I'd be eternally indebted.","If you could get info to Joseph on where the Woodlands is and where I need to go once I arrive there, I'd be eternally indebted.",26,128
3361,Yes,1,"If you feel this is an error from our side, we'd like to hear about it in the feedback forums at $LINK","If you feel this is an error from our side, we'd like to hear about it in the feedback forums at $LINK",22,102
3362,Yes,1,"If you find that the credit monitoring alert is not something that you caused or authorized, please call our customer service center immediately and we will help you contact the applicable credit bureau.","If you find that the credit monitoring alert is not something that you caused or authorized, please call our customer service center immediately and we will help you contact the applicable credit bureau.",33,203
3363,Yes,1,"If you find that you have any questions along the way you may contact me directly at $NUM Extension $NUM, send me an email with any questions you might have or contact your preferred ACT! Certified Consultant.","If you find that you have any questions along the way you may contact me directly at 866-333-0989 Extension 4864, send me an email with any questions you might have or contact your preferred ACT! Certified Consultant.",37,209
3364,Yes,1,"If you have a question that we haven't addressed, let us know and we can help you track down an answer!","If you have a question that we haven't addressed, let us know and we can help you track down an answer!",21,103
3365,Yes,1,If you have had any problems we're here to help; you can call us ($NUM) $NUM or write to us at $EMAIL.,If you have had any problems we're here to help; you can call us (866) 757-7752 or write to us at support@imore.com.,22,102
3366,Yes,1,"If you know somebody who is interested in helping me with either the iPad or Mac version, please send me an e-mail.","If you know somebody who is interested in helping me with either the iPad or Mac version, please send me an e-mail.",22,115
3367,Yes,1,"If you need additional help, visit Apple Support.","If you need additional help, visit Apple Support.",8,49
3368,Yes,1,"If you want it to label & archive, simply turn this option on.","If you want it to label & archive, simply turn this option on.",13,62
3369,Yes,1,"If you want our personal guidance in building your own software business, you need to hustle right now.","If you want our personal guidance in building your own software business, you need to hustle right now.",18,103
3370,Yes,1,"If you want to learn how to turn social data into a strategic advantage, join some of the brightest minds in social by registering today for Social Data Week $NUM.","If you want to learn how to turn social data into a strategic advantage, join some of the brightest minds in social by registering today for Social Data Week 2013.",30,163
3371,Yes,1,"If you want to retrieve your data stored on ZumoDrive, we strongly recommend you take action as soon as possible to download it.","If you want to retrieve your data stored on ZumoDrive, we strongly recommend you take action as soon as possible to download it.",23,128
3372,Yes,1,"If you would like me to attend and think that it would be useful, just let me know.","If you would like me to attend and think that it would be useful, just let me know.",18,83
3373,Yes,1,"If you would like to add a prediction or two, please send an e-mail with your name and contact information to Hope Duncan at $EMAIL","If you would like to add a prediction or two, please send an e-mail with your name and contact information to Hope Duncan at hduncan@caem.org",25,131
3374,Yes,1,"If you would like to prevent this, just log into historious or historify something in the next month.","If you would like to prevent this, just log into historious or historify something in the next month.",18,101
3375,Yes,1,"If you'd like to de-brief on my marathon with Kasler, just give a holler.","If you'd like to de-brief on my marathon with Kasler, just give a holler.",14,73
3376,Yes,1,"If you'd like to retrieve your data, such as stacked articles, simply drop me an email at $EMAIL","If you'd like to retrieve your data, such as stacked articles, simply drop me an email at temo@factyle.com",18,96
3377,Yes,1,"If you're eligible for the offer, fill out your tax return, stopping short of computing certain totals, and send it in by April $NUM.","If you're eligible for the offer, fill out your tax return, stopping short of computing certain totals, and send it in by April 16.",24,133
3378,Yes,1,"If you're not going to Sac on Monday, coffee in SF during work hours works.","If you're not going to Sac on Monday, coffee in SF during work hours works.",15,75
3379,Yes,1,"If you're not very familiar with these $NUM themes, check them out on App World and go ahead, grab at least one for a super cool $$NUM!","If you're not very familiar with these 3 themes, check them out on App World and go ahead, grab at least one for a super cool $2.99!",27,135
3380,Yes,1,"If you're overweight, try to keep it to $NUM pounds.","If you're overweight, try to keep it to 15-25 pounds.",10,52
3381,Yes,1,Important update: We have released $NUM new versions on Android & Apple App - Please update your apps today to get the latest & greatest features and performance from Gyft!,Important update: We have released 2 new versions on Android & Apple App - Please update your apps today to get the latest & greatest features and performance from Gyft!,30,172
3382,Yes,1,"Improved audio player with +/- 15s buttons.For more information on any of these features, please visit $LINK","Improved audio player with +/- 15s buttons.For more information on any of these features, please visit www.stratospherix.com",17,108
3383,Yes,1,"In addition, we would like the opportunity to meet with you before hand.","In addition, we would like the opportunity to meet with you before hand.",13,72
3384,Yes,1,"In case of installation problems, please contact the vendor for help!","In case of installation problems, please contact the vendor for help!",11,69
3385,Yes,1,"In order to account for the same day change at Katy, please schedule the following deals for $NUM/$NUM/$NUM only:","In order to account for the same day change at Katy, please schedule the following deals for 7/24/00 only:",19,113
3386,Yes,1,"In the event I can't make to either class, I'm available Wed and Thur evening to discuss the next case.","In the event I can't make to either class, I'm available Wed and Thur evening to discuss the next case.",20,103
3387,Yes,1,In the future please make sure you copy me on any e-mails pertaining to meetings or business lunches in which Mark Haedicke should participate.,In the future please make sure you copy me on any e-mails pertaining to meetings or business lunches in which Mark Haedicke should participate.,24,143
3388,Yes,1,Ina: could you please get me access to ECT Trading on the O drive?,Ina: could you please get me access to ECT Trading on the O drive?,14,66
3389,Yes,1,Is there a chance of setting up a call-in number for these meetings?,Is there a chance of setting up a call-in number for these meetings?,13,68
3390,Yes,1,Is there an agenda for the meeting on the 5th?,Is there an agenda for the meeting on the 5th?,10,46
3391,Yes,1,Is there one for this week?,Is there one for this week?,6,27
3392,Yes,1,Is this case due today or next Monday?,Is this case due today or next Monday?,8,38
3393,Yes,1,It seems to me that we should try again to get those on the list that are not already members to join ISDA.,It seems to me that we should try again to get those on the list that are not already members to join ISDA.,23,107
3394,Yes,1,It was great to meet you and I would be happy to discuss opportunities.,It was great to meet you and I would be happy to discuss opportunities.,14,71
3395,Yes,1,It would be extremely useful if the folks participating in the meeting on Thursday with the Governor let him know that taking choices away from businesses and customers is the wrong way to go and that he and the legislative leaders need to work with the coalition to fix it.,It would be extremely useful if the folks participating in the meeting on Thursday with the Governor let him know that taking choices away from businesses and customers is the wrong way to go and that he and the legislative leaders need to work with the coalition to fix it.,50,274
3396,Yes,1,"Janet, any thoughts - do we have excess development staff - this would be a good opportunity for the brave at heart.","Janet, any thoughts - do we have excess development staff - this would be a good opportunity for the brave at heart.",22,116
3397,Yes,1,"Jeanne, while your at it, could you get us a new Governor?","Jeanne, while your at it, could you get us a new Governor?",12,58
3398,Yes,1,"Jeff, I'm out all next week, just call Joann and she will get the pricing and enter the deals.","Jeff, I'm out all next week, just call Joann and she will get the pricing and enter the deals.",19,94
3399,Yes,1,"Jeff, lets try to get consensus in how the east desk might work and then discuss next steps at that point.","Jeff, lets try to get consensus in how the east desk might work and then discuss next steps at that point.",21,106
3400,Yes,1,"Jim has mentioned a meeting next week with all of us to talk about strategy, etc. over the next many months.","Jim has mentioned a meeting next week with all of us to talk about strategy, etc. over the next many months.",21,108
3401,Yes,1,"Jim, I am also curious where you are in your thoughts and plans given your new role.","Jim, I am also curious where you are in your thoughts and plans given your new role.",17,84
3402,Yes,1,"Jim, can you send me hard copies - I am having trouble opening these reports.","Jim, can you send me hard copies - I am having trouble opening these reports.",15,77
3403,Yes,1,Jim: You available to talk at $NUM:$NUM Houston time re: how to stop the next attempt at the ISO board to lower the price caps further?,Jim: You available to talk at 9:30 Houston time re: how to stop the next attempt at the ISO board to lower the price caps further?,26,135
3404,Yes,1,"Joann, you may need to get with Chris Ordway on this.","Joann, you may need to get with Chris Ordway on this.",11,53
3405,Yes,1,"Joe is expecting your call, Jim, and David you might want to follow up and invite him to lunch.","Joe is expecting your call, Jim, and David you might want to follow up and invite him to lunch.",19,95
3406,Yes,1,Join me at $LINK,Join me at $LINK,4,16
3407,Yes,1,"Join me on Peel to get personalized TV recommendations, see my Guilty Pleasures, and make your TV social: $LINK","Join me on Peel to get personalized TV recommendations, see my Guilty Pleasures, and make your TV social: $LINK",19,111
3408,Yes,1,Join the event now.,Join the event now.,4,19
3409,Yes,1,Join the streaming presentation now.,Join the streaming presentation now.,5,36
3410,Yes,1,Join the webinar now.,Join the webinar now.,4,21
3411,Yes,1,Just a reminder to send me a currency report.,Just a reminder to send me a currency report.,9,45
3412,Yes,1,"Just reply to this email and we'll hop to it, or you can take a super quick survey if you prefer: $LINK","Just reply to this email and we'll hop to it, or you can take a super quick survey if you prefer: $LINK",22,103
3413,Yes,1,Just send me a quick email if you want to look at the sales page and what everyone is saying about it... Popular would be an understatement.,Just send me a quick email if you want to look at the sales page and what everyone is saying about it... Popular would be an understatement.,27,140
3414,Yes,1,Kay please schedule.,Kay please schedule.,3,20
3415,Yes,1,"Kay, please book $NUM:$NUM am to $NUM:$NUM pm with me Mike Miller & Don Miller with Mike Childers (Entergy) (actually $NUM am to 1pm not including travel time to their shop in the Woodlands) on September $NUM, $NUM.","Kay, please book 9:00 am to 2:00 pm with me Mike Miller & Don Miller with Mike Childers (Entergy) (actually 10 am to 1pm not including travel time to their shop in the Woodlands) on September 5, 2000.",38,215
3416,Yes,1,Keep me in the loop and get MKM's group in at the appropriate time (far enough in advance of us submitting a bid that they can opine on the valuation).,Keep me in the loop and get MKM's group in at the appropriate time (far enough in advance of us submitting a bid that they can opine on the valuation).,30,151
3417,Yes,1,Keep me posted tomorrow on any news that you hear from Mike Jordan regarding their baby.,Keep me posted tomorrow on any news that you hear from Mike Jordan regarding their baby.,16,88
3418,Yes,1,"Ken, in response to the letter from Mr Miguel San Juan, my suggestion would be to offer up the Falcon for their use; however, given the tight time frame and your recent visit with Mr. Fox that it would be difficult for either you or me to participate.","Ken, in response to the letter from Mr Miguel San Juan, my suggestion would be to offer up the Falcon for their use; however, given the tight time frame and your recent visit with Mr. Fox that it would be difficult for either you or me to participate.",48,251
3419,Yes,1,"Ken, would you be willing to meet with our team?","Ken, would you be willing to meet with our team?",10,48
3420,Yes,1,"Ladies and gentlemen, please welcome the **Moodstocks SDK v3.$NUM**!","Ladies and gentlemen, please welcome the **Moodstocks SDK v3.6**!",9,68
3421,Yes,1,"Larry, go get 'em.","Larry, go get 'em.",4,18
3422,Yes,1,Leave a review and let me know what you like/dislike about List! Tap the Support cell on the Home screen,Leave a review and let me know what you like/dislike about List! Tap the Support cell on the Home screen,20,104
3423,Yes,1,"Leo, for my weekly report please use the following:","Leo, for my weekly report please use the following:",9,51
3424,Yes,1,Leslie: Can you attend this meeting for me?,Leslie: Can you attend this meeting for me?,8,43
3425,Yes,1,Let me know - Mom,Let me know - Mom,5,17
3426,Yes,1,Let me know of any revisions you want.,Let me know of any revisions you want.,8,38
3427,Yes,1,Let me know what you think and I will send it to Randy O.,Let me know what you think and I will send it to Randy O.,14,57
3428,Yes,1,Let me know when it goes out and get a copy to the group (particulary Shelley who might have to cover press inquiries if PG&E squawks.),Let me know when it goes out and get a copy to the group (particulary Shelley who might have to cover press inquiries if PG&E squawks.),26,135
3429,Yes,1,Let me know when you have a few minutes ( any time after 2pm).,Let me know when you have a few minutes ( any time after 2pm).,14,62
3430,Yes,1,Let me know which companies are not providing Enron with timely allocation reports at Socal and I will call their senior trader to discuss getting this operational information sooner.,Let me know which companies are not providing Enron with timely allocation reports at Socal and I will call their senior trader to discuss getting this operational information sooner.,29,183
3431,Yes,1,Let me know your success stories.,Let me know your success stories.,6,33
3432,Yes,1,Let me see what you come up with after discussing with Presto et al.,Let me see what you come up with after discussing with Presto et al.,14,68
3433,Yes,1,Let us know how we can help you along this journey.,Let us know how we can help you along this journey.,11,51
3434,Yes,1,"Let us know how we can help you, your co-workers, or computer-savvy pets go paperless.","Let us know how we can help you, your co-workers, or computer-savvy pets go paperless.",15,86
3435,Yes,1,Let;s you and I chat this afternoon about getting reimburse from Oglethorpe on Transco.,Let;s you and I chat this afternoon about getting reimburse from Oglethorpe on Transco.,14,87
3436,Yes,1,Lets discuss ASAP.,Lets discuss ASAP.,3,18
3437,Yes,1,Lets discuss at your earliest convenience.,Lets discuss at your earliest convenience.,6,42
3438,Yes,1,Lets discuss further before we approach ENA.,Lets discuss further before we approach ENA.,7,44
3439,Yes,1,"Lets set up this discussion with the following points: a) we are not exiting Argentina; b) we need to right-size the overall organization to fit the business opportunity; c) if possible on the commercial front, I would like to consolidate intellectual assets to one location in order to generate greater productivity, increased team work, a flatter org chart, real time decision making and greater communication; d) we need to continue to maintain a strong presence (including customer coverage) in both markets including an office in Argentina; and e) I would like to consolidate all non-commercial activity for ESA to Sao Paulo.","Lets set up this discussion with the following points: a) we are not exiting Argentina; b) we need to right-size the overall organization to fit the business opportunity; c) if possible on the commercial front, I would like to consolidate intellectual assets to one location in order to generate greater productivity, increased team work, a flatter org chart, real time decision making and greater communication; d) we need to continue to maintain a strong presence (including customer coverage) in both markets including an office in Argentina; and e) I would like to consolidate all non-commercial activity for ESA to Sao Paulo.",101,630
3440,Yes,1,Lets take the earliest opporunity to discuss this.,Lets take the earliest opporunity to discuss this.,8,50
3441,Yes,1,Looks good to me--I think you ought to have them file it asap.,Looks good to me--I think you ought to have them file it asap.,13,62
3442,Yes,1,"Mark, go ahead and set up the meeting.","Mark, go ahead and set up the meeting.",8,38
3443,Yes,1,"Mark, note the feedback from the AA's, it is imperative that we get a handle on this!","Mark, note the feedback from the AA's, it is imperative that we get a handle on this!",17,85
3444,Yes,1,Maybe we can have lunch or something.,Maybe we can have lunch or something.,7,37
3445,Yes,1,Meet other Members in Columbus and contact them now.,Meet other Members in Columbus and contact them now.,9,52
3446,Yes,1,Mike: Could you please forward a copy of the document listed below to Ms Cantrell?,Mike: Could you please forward a copy of the document listed below to Ms Cantrell?,15,82
3447,Yes,1,"Milly is ok; however, I would like a quick read of the document once you send a hard copy up...","Milly is ok; however, I would like a quick read of the document once you send a hard copy up...",20,95
3448,Yes,1,Need to get people together for this event?,Need to get people together for this event?,8,43
3449,Yes,1,"Nit Noi sounds good to me tonight, if we don't eat out of the fridge.","Nit Noi sounds good to me tonight, if we don't eat out of the fridge.",15,69
3450,Yes,1,Note: Please do not open the zip file.,Note: Please do not open the zip file.,8,38
3451,Yes,1,Note: please use a good password and keep it in a safe place,Note: please use a good password and keep it in a safe place,13,60
3452,Yes,1,On Friday we can meet at the restaurant.,On Friday we can meet at the restaurant.,8,40
3453,Yes,1,"On Garden State matters, how do you want to handle the signing of documents?","On Garden State matters, how do you want to handle the signing of documents?",14,76
3454,Yes,1,"On the communication front, we will have weekly calls with him a nd the weather group to make sure that we are all on the same page and he is u p to speed with where we are going.","On the communication front, we will have weekly calls with him a nd the weather group to make sure that we are all on the same page and he is u p to speed with where we are going.",39,179
3455,Yes,1,"Once the questionnaires have been completed, please return them to me via e-mail at $EMAIL.","Once the questionnaires have been completed, please return them to me via e-mail at alexa.r.cutter@us.andersen.com.",15,91
3456,Yes,1,"Once you get the original back, please send to me for my files.","Once you get the original back, please send to me for my files.",13,63
3457,Yes,1,Open Glyder to get the templates and try them in your customer communications this week:,Open Glyder to get the templates and try them in your customer communications this week:,15,88
3458,Yes,1,Or are we just going to call them from the conference room?,Or are we just going to call them from the conference room?,12,59
3459,Yes,1,Or would you prefer that everyone simply contribute to the gift basket?,Or would you prefer that everyone simply contribute to the gift basket?,12,71
3460,Yes,1,"Or, can we schedule more than one in a day?","Or, can we schedule more than one in a day?",10,43
3461,Yes,1,"Our apologies, please ignore it.","Our apologies, please ignore it.",5,32
3462,Yes,1,PLEASE KEEP THIS BUSINESS CONFIDENTIAL TO AVOID COMPLICATION which may mar our plans.,PLEASE KEEP THIS BUSINESS CONFIDENTIAL TO AVOID COMPLICATION which may mar our plans.,13,85
3463,Yes,1,"Paste the link (usually by clicking ""Paste"" in the ""Edit"" menu), and then press Enter or Return on your keyboard.","Paste the link (usually by clicking ""Paste"" in the ""Edit"" menu), and then press Enter or Return on your keyboard.",20,113
3464,Yes,1,"Perhaps we could have lunch, or something, and you could fill me in on what you folks do.","Perhaps we could have lunch, or something, and you could fill me in on what you folks do.",18,89
3465,Yes,1,"Peter, let's set aside at least one-half hour to talk about the approval process and general communication and any issues you want to.","Peter, let's set aside at least one-half hour to talk about the approval process and general communication and any issues you want to.",23,134
3466,Yes,1,"Phil, it was a pleasure to meet y ou and I look forward to working together.","Phil, it was a pleasure to meet y ou and I look forward to working together.",16,76
3467,Yes,1,Pick the ones you want to keep ;)$NUM photos from Paris ==,Pick the ones you want to keep ;)496 photos from Paris ==,12,58
3468,Yes,1,Place your order by Dec. 17th to ensure your AT&T devices arrive on time.,Place your order by Dec. 17th to ensure your AT&T devices arrive on time.,14,73
3469,Yes,1,"Please be sure to connect Tom and Nancy, since I had a discussion with her about CA gas and had this stuff sent to her.","Please be sure to connect Tom and Nancy, since I had a discussion with her about CA gas and had this stuff sent to her.",25,119
3470,Yes,1,Please call me when you get a chance to discuss a response (if any).,Please call me when you get a chance to discuss a response (if any).,14,68
3471,Yes,1,Please confirm this is your phone number and your email address by clicking on this following link:$LINK .,Please confirm this is your phone number and your email address by clicking on this following link:$LINK .,18,106
3472,Yes,1,Please confirm your email address by clicking this link and you're ready to go.,Please confirm your email address by clicking this link and you're ready to go.,14,79
3473,Yes,1,Please copy and paste the URL below into your browser to claim ownership and activate this e-mail address:,Please copy and paste the URL below into your browser to claim ownership and activate this e-mail address:,18,106
3474,Yes,1,Please do NOT assume that the IP-address is the same as it was when your were connection the last time.,Please do NOT assume that the IP-address is the same as it was when your were connection the last time.,20,103
3475,Yes,1,Please keep in mind that this rate quote is based on information you provided at the time you obtained your quote.,Please keep in mind that this rate quote is based on information you provided at the time you obtained your quote.,21,114
3476,Yes,1,Please let him know I'm worried and I love you both.,Please let him know I'm worried and I love you both.,11,52
3477,Yes,1,Please let us know where we may be able to access this report when it becomes available.,Please let us know where we may be able to access this report when it becomes available.,17,88
3478,Yes,1,Please make certain that the pg&e topock curves are flat to socal in the future.,Please make certain that the pg&e topock curves are flat to socal in the future.,15,80
3479,Yes,1,"Please make contact with the gem broker below and set a time where I can meet him and look at some topaz, emeralds and opals.","Please make contact with the gem broker below and set a time where I can meet him and look at some topaz, emeralds and opals.",25,125
3480,Yes,1,Please make it happy again and ship it back up.,Please make it happy again and ship it back up.,10,47
3481,Yes,1,Please make sure that your command message is sent in plain text or multipart/alternative text and html.,Please make sure that your command message is sent in plain text or multipart/alternative text and html.,17,104
3482,Yes,1,Please read: You are invited to enter the $$NUM Apple Sweepstakes.,"Please read: You are invited to enter the $1,000 Apple Sweepstakes.",11,66
3483,Yes,1,Please review and give me you comments.,Please review and give me you comments.,7,39
3484,Yes,1,Please review and give your comments to Bob.,Please review and give your comments to Bob.,8,44
3485,Yes,1,"Please submit all documentation at one time, partial documentation will not be accepted!","Please submit all documentation at one time, partial documentation will not be accepted!",13,88
3486,Yes,1,Possible for you guys to come up next Wednesday night and we can do a quick clean up on Thursday.,Possible for you guys to come up next Wednesday night and we can do a quick clean up on Thursday.,20,97
3487,Yes,1,Possible to meet this weekend to discuss the project?,Possible to meet this weekend to discuss the project?,9,53
3488,Yes,1,Prospective students should discuss these options with a school representative.,Prospective students should discuss these options with a school representative.,10,79
3489,Yes,1,"Quick, give me a cheap stock that looks promising.","Quick, give me a cheap stock that looks promising.",9,50
3490,Yes,1,Really looking forward to discussing further.,Really looking forward to discussing further.,6,45
3491,Yes,1,"Remember, I am not a technologist and therefore can't discuss technology specific applications just the business concepts and potential ideas and opportunities.","Remember, I am not a technologist and therefore can't discuss technology specific applications just the business concepts and potential ideas and opportunities.",22,160
3492,Yes,1,"Remember, I am only allowing $NUM students in at this time as I try to keep my classes/teams small.","Remember, I am only allowing 100 students in at this time as I try to keep my classes/teams small.",19,99
3493,Yes,1,"Remember, you need to keep track of all of this on your $NUM accomplishments for your year end review.","Remember, you need to keep track of all of this on your 2000 accomplishments for your year end review.",19,102
3494,Yes,1,Retweet if you want to be part of our social experiment!,Retweet if you want to be part of our social experiment!,11,56
3495,Yes,1,Rick's asked me to attend the meeting at the Woodlands tomorrow.,Rick's asked me to attend the meeting at the Woodlands tomorrow.,11,64
3496,Yes,1,"Rick, please send me the schedule so I can foward it on to our lead trader in Japan.","Rick, please send me the schedule so I can foward it on to our lead trader in Japan.",18,84
3497,Yes,1,"Rob, can you discuss with the other groups to appropriately sort out the corporate opportunity (ie) Laura, Hunter, etc.","Rob, can you discuss with the other groups to appropriately sort out the corporate opportunity (ie) Laura, Hunter, etc.",19,119
3498,Yes,1,Rob: How can we get some relief on this issue?,Rob: How can we get some relief on this issue?,10,46
3499,Yes,1,"Scott, please get personally involved in selecting a Punder lawyer that will take his place in meetings with customers and regulators.","Scott, please get personally involved in selecting a Punder lawyer that will take his place in meetings with customers and regulators.",21,134
3500,Yes,1,"See email, too.","See email, too.",3,15
3501,Yes,1,See me to make sure I wrote it in properly,See me to make sure I wrote it in properly,10,42
3502,Yes,1,See what you think when you get a second.,See what you think when you get a second.,9,41
3503,Yes,1,Send me the name of that book on flyfishing in the Hills--I want to see if I can get it on Amazon.,Send me the name of that book on flyfishing in the Hills--I want to see if I can get it on Amazon.,22,98
3504,Yes,1,Send this contact to the email accounts from which you want to create Notes By Email.,Send this contact to the email accounts from which you want to create Notes By Email.,16,85
3505,Yes,1,"Set a reminder for Thursday, November $NUM, $NUM:$NUM AM CST!","Set a reminder for Thursday, November 28, 9:00 AM CST!",10,61
3506,Yes,1,"Shawn, go ahead and give Dave a call to discuss strategy, resources and approach.","Shawn, go ahead and give Dave a call to discuss strategy, resources and approach.",14,81
3507,Yes,1,"Shawn, just a little buried - why don't you come by on Monday.","Shawn, just a little buried - why don't you come by on Monday.",13,62
3508,Yes,1,"She's up for golf, so expect us Saturday night.","She's up for golf, so expect us Saturday night.",9,47
3509,Yes,1,"Sheila says you won't be here quite that soon, but it would be very helpful if you could join us once you get here.","Sheila says you won't be here quite that soon, but it would be very helpful if you could join us once you get here.",24,115
3510,Yes,1,Should legal counsel be in attendance?,Should legal counsel be in attendance?,6,38
3511,Yes,1,Should we call your room or meet you somewhere?,Should we call your room or meet you somewhere?,9,47
3512,Yes,1,Simply select the type of device you would like to make a prototype for then view it on that device at full-width or within a device frame on any computer.,Simply select the type of device you would like to make a prototype for then view it on that device at full-width or within a device frame on any computer.,30,155
3513,Yes,1,"Since CMA is going to ask for clarification, I would suggest that we remain silent and focus on the other rate design/cost allocation issues, e.g., equity, no cross subsidies.","Since CMA is going to ask for clarification, I would suggest that we remain silent and focus on the other rate design/cost allocation issues, e.g., equity, no cross subsidies.",29,175
3514,Yes,1,"Since the deadline for this application is tomorrow, and I have yet to receive this e-mail, I would appreciate you contacting me by phone in order to verify my inclusion.","Since the deadline for this application is tomorrow, and I have yet to receive this e-mail, I would appreciate you contacting me by phone in order to verify my inclusion.",30,170
3515,Yes,1,So please take the lead in proposing changes for the legal team and propose the changes to me so we can get it done.,So please take the lead in proposing changes for the legal team and propose the changes to me so we can get it done.,24,116
3516,Yes,1,"So, I need you to get the following information for Lone Star, Williams, and Apache:","So, I need you to get the following information for Lone Star, Williams, and Apache:",15,84
3517,Yes,1,"So, why don't you check with Gas Control to see if they know why vol was delivered on that day.","So, why don't you check with Gas Control to see if they know why vol was delivered on that day.",20,95
3518,Yes,1,Some content and services have specific hardware or software requirements; please review product information before purchasing.,Some content and services have specific hardware or software requirements; please review product information before purchasing.,16,127
3519,Yes,1,Start buying N-M citygate index this week.,Start buying N-M citygate index this week.,7,42
3520,Yes,1,"Starting tonight, will you add NGW to the monthly bidweek email and index postings.","Starting tonight, will you add NGW to the monthly bidweek email and index postings.",14,83
3521,Yes,1,TRY NOW: $LINK,TRY NOW: $LINK,3,14
3522,Yes,1,Talk to you on the $NUM:$NUM call tomorrow.,Talk to you on the 8:30 call tomorrow.,8,43
3523,Yes,1,Talk to you on the call tomorrow.,Talk to you on the call tomorrow.,7,33
